mssub_class,mszoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exteriorfirst,exteriorsecond,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remod,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_porch,is_new_house,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
20,RL,80.0,11600,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,565,Unf,0,818,1383,GasA,3.0,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3.0,7,7.0,0,0.0,Attchd,1960.0,2.0,1,292,3.0,3.0,2.0,0,45,0,0,0,0,0.0,None,None,0,4,2006,WD,Normal,46,46,46.0,2766,1383,1.5,45,1,1,0,0,1,0,0,0,0
75,RL,,11888,Pave,Pave,2.0,Bnk,AllPub,Inside,2.0,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,844,844,GasA,4.0,N,FuseA,1445,689,0,2134,0,0,2,0,5,1,4.0,10,7.0,0,0.0,Detchd,1930.0,1.0,2,441,3.0,3.0,2.0,0,60,268,0,0,0,0.0,None,None,0,7,2009,WD,Normal,93,15,79.0,2978,2134,2.0,328,1,1,0,0,1,0,0,0,0
70,RM,60.0,6402,Pave,None,3.0,Lvl,AllPub,Corner,2.0,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3.0,3.0,PConc,3.0,3.0,2.0,Unf,0,Unf,0,596,596,GasA,3.0,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,3.0,6,7.0,0,0.0,Detchd,1920.0,1.0,1,189,2.0,2.0,0.0,0,0,137,0,0,0,0.0,GdWo,None,0,7,2009,WD,Normal,89,59,89.0,1788,1192,1.0,137,1,1,0,0,1,0,0,0,0
90,RL,,10624,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3.0,3.0,CBlock,3.0,3.0,1.0,GLQ,40,Rec,264,1424,1728,GasA,3.0,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3.0,10,7.0,0,0.0,Detchd,2002.0,1.0,1,352,3.0,3.0,2.0,155,0,0,0,0,0,0.0,None,None,0,11,2007,WD,Normal,43,43,5.0,3456,1728,2.5,155,1,1,0,0,1,0,0,0,0
20,RL,70.0,8176,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,846,Unf,0,210,1056,GasA,2.0,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1958.0,2.0,1,308,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,8,2007,WD,Normal,49,15,49.0,2112,1056,2.0,0,1,1,0,0,0,0,0,0,0
20,RL,85.0,10655,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,1124,,479,1603,3206,GasA,5.0,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4.0,7,7.0,1,4.0,Attchd,2003.0,2.0,3,880,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,10,2009,WD,Normal,6,5,6.0,4835,1629,3.0,0,1,1,0,1,0,0,0,0,0
120,RM,59.0,8198,Pave,None,3.0,Lvl,AllPub,FR3,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,720,Unf,0,638,1358,GasA,5.0,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4.0,6,7.0,1,4.0,Attchd,2004.0,2.0,2,484,3.0,3.0,2.0,192,30,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,4,4,4.0,2716,1358,3.0,222,1,1,0,1,1,0,0,0,0
60,RL,59.0,9042,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,4.0,GLQ,828,Unf,0,115,943,GasA,4.0,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,3.0,7,7.0,2,3.0,Attchd,1998.0,3.0,2,472,3.0,3.0,2.0,100,38,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,10,10,10.0,2581,1638,3.5,138,1,1,0,1,1,0,0,0,0
190,RL,,164660,Grvl,None,2.0,HLS,AllPub,Corner,0.0,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,4.0,ALQ,1249,BLQ,147,103,1499,GasA,5.0,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3.0,7,7.0,2,4.0,Attchd,1965.0,3.0,2,529,3.0,3.0,2.0,670,0,0,0,0,0,0.0,None,Shed,700,8,2008,WD,Normal,43,43,43.0,3285,1786,4.0,670,1,1,0,1,1,0,0,0,0
20,RL,86.0,14157,Pave,None,2.0,HLS,AllPub,Corner,2.0,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4.0,3.0,PConc,5.0,3.0,4.0,GLQ,1249,Unf,0,673,1922,GasA,5.0,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4.0,8,7.0,1,4.0,Attchd,2005.0,3.0,3,676,3.0,3.0,2.0,178,51,0,0,0,0,0.0,None,None,0,7,2007,WD,Normal,2,1,2.0,3844,1922,3.0,229,1,1,0,1,1,0,0,0,0
20,RL,70.0,9135,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,810,Unf,0,726,1536,GasA,5.0,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2002.0,2.0,2,532,3.0,3.0,2.0,192,74,0,0,0,0,0.0,None,None,0,12,2008,WD,Normal,6,5,6.0,3072,1536,3.0,266,1,1,0,0,1,0,0,0,0
20,RL,91.0,14145,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,3.0,CBlock,4.0,3.0,2.0,ALQ,213,Unf,0,995,1208,GasA,5.0,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,4.0,8,7.0,0,0.0,Attchd,1984.0,2.0,2,440,3.0,3.0,2.0,108,45,0,0,0,0,0.0,None,Shed,400,5,2006,WD,Normal,22,8,22.0,2829,1621,3.0,153,1,1,0,0,1,0,0,0,0
20,RL,66.0,12400,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3.0,3.0,CBlock,3.0,2.0,1.0,Rec,585,Unf,0,630,1215,GasA,3.0,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1958.0,1.0,1,297,3.0,3.0,2.0,0,0,0,0,234,0,0.0,None,None,0,6,2009,WD,Normal,51,11,51.0,2430,1215,1.0,234,1,1,0,0,1,0,0,0,0
60,RL,85.0,14191,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,967,967,GasA,5.0,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,4.0,9,7.0,0,0.0,Attchd,2002.0,3.0,2,431,3.0,3.0,2.0,135,0,0,0,0,0,0.0,None,None,0,4,2010,WD,Normal,8,8,8.0,2875,1908,2.5,135,1,1,0,0,1,0,0,0,0
20,RH,60.0,8400,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2.0,2.0,CBlock,3.0,2.0,1.0,Unf,0,Unf,0,721,721,GasA,4.0,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,3.0,4,7.0,0,0.0,CarPort,1950.0,1.0,1,294,3.0,3.0,0.0,250,0,24,0,0,0,0.0,None,None,0,9,2009,WD,Normal,59,59,59.0,1562,841,1.0,274,1,1,0,0,1,0,0,0,0
90,RL,,8544,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,Wall,2.0,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3.0,6,7.0,0,0.0,Detchd,1949.0,1.0,2,400,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,57,56,57.0,1040,1040,2.0,0,0,1,0,0,0,0,0,0,0
120,RL,63.0,8849,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5.0,3.0,PConc,5.0,3.0,1.0,GLQ,28,Unf,0,1656,1684,GasA,5.0,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5.0,6,7.0,1,5.0,Attchd,2005.0,2.0,2,564,3.0,3.0,2.0,495,72,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,3,3,3.0,3368,1684,2.0,567,1,1,0,1,1,0,0,0,0
160,RM,36.0,2592,Pave,None,3.0,Lvl,AllPub,Inside,2.0,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,3.0,CBlock,4.0,3.0,1.0,Rec,129,BLQ,232,175,536,GasA,3.0,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,3.0,4,7.0,0,0.0,Attchd,1976.0,1.0,1,336,3.0,3.0,2.0,182,0,0,0,0,0,0.0,None,None,0,4,2010,WD,Normal,34,34,34.0,1648,1112,1.5,182,1,1,0,0,1,0,0,0,0
50,RL,65.0,6435,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,972,972,GasA,4.0,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,2.0,6,7.0,1,4.0,Detchd,1939.0,1.0,1,312,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,10,2006,WD,Normal,67,56,67.0,2549,1577,1.0,0,1,1,0,1,0,0,0,0,0
20,RL,,12772,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,2.0,BLQ,498,Unf,0,460,958,GasA,3.0,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Attchd,1960.0,2.0,1,301,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,Gar2,15500,4,2007,WD,Normal,47,9,47.0,1916,958,1.0,0,1,1,0,0,0,0,0,0,0
20,RL,,17600,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3.0,3.0,CBlock,3.0,3.0,1.0,BLQ,1270,Unf,0,208,1478,GasA,5.0,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,3.0,6,7.0,2,4.0,Attchd,1960.0,1.0,2,498,3.0,3.0,2.0,0,40,0,0,0,0,0.0,None,None,0,12,2009,WD,Normal,49,49,49.0,2956,1478,3.0,40,1,1,0,1,1,0,0,0,0
160,RL,36.0,2448,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,573,Unf,0,191,764,GasA,5.0,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4.0,6,7.0,0,0.0,BuiltIn,2003.0,2.0,2,474,3.0,3.0,2.0,0,27,0,0,0,0,0.0,None,None,0,10,2008,WD,Normal,5,4,5.0,2390,1626,3.5,27,1,1,0,0,1,0,0,0,0
60,RL,56.0,20431,Pave,None,1.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5.0,3.0,PConc,5.0,3.0,1.0,GLQ,1410,Unf,0,438,1848,GasA,5.0,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5.0,10,7.0,2,5.0,Attchd,2006.0,3.0,3,706,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,4,2006,New,Partial,1,0,0.0,4576,2728,3.5,0,1,1,0,1,0,1,0,0,0
120,RL,68.0,7820,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,5.0,3.0,PConc,5.0,3.0,1.0,Unf,0,Unf,0,1869,1869,GasA,5.0,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5.0,6,7.0,1,4.0,Attchd,2007.0,2.0,2,617,3.0,3.0,2.0,210,54,0,0,0,0,0.0,None,None,0,12,2007,New,Partial,0,0,0.0,3738,1869,2.0,264,1,1,0,1,1,1,0,0,0
120,RL,,5271,Pave,None,2.0,Low,AllPub,Inside,1.0,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,4.0,3.0,4.0,GLQ,1082,Unf,0,371,1453,GasA,4.0,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4.0,6,7.0,1,3.0,Attchd,1986.0,2.0,2,445,3.0,3.0,2.0,0,80,0,0,184,0,0.0,None,None,0,12,2006,WD,Abnorml,20,20,20.0,2906,1453,2.5,264,1,1,0,1,1,0,0,0,0
50,RL,60.0,9084,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,2.0,2.0,LwQ,236,Rec,380,0,616,GasA,3.0,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,3.0,5,7.0,0,0.0,Detchd,1941.0,1.0,1,200,3.0,2.0,2.0,48,0,0,0,0,0,0.0,None,None,0,3,2008,ConLw,Normal,67,58,67.0,1727,1111,1.5,48,1,1,0,0,1,0,0,0,0
30,RM,60.0,8520,Pave,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,624,624,GasA,4.0,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,2005.0,1.0,2,484,3.0,3.0,2.0,106,0,0,0,0,0,0.0,None,None,0,5,2010,WD,Normal,82,7,5.0,1344,720,1.0,106,1,1,0,0,1,0,0,0,0
50,RL,60.0,8400,Pave,None,3.0,Bnk,AllPub,Inside,2.0,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,LwQ,388,Unf,0,552,940,GasA,5.0,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3.0,6,7.0,2,4.0,Attchd,1940.0,1.0,1,240,3.0,3.0,2.0,0,0,108,0,0,0,0.0,None,None,0,6,2006,WD,Normal,66,6,66.0,2535,1595,1.0,108,1,1,0,1,1,0,0,0,0
20,RL,105.0,11249,Pave,None,1.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,4.0,PConc,4.0,4.0,1.0,ALQ,334,BLQ,544,322,1200,GasA,5.0,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,1995.0,2.0,2,521,3.0,3.0,2.0,0,26,0,0,0,0,0.0,None,None,0,8,2007,WD,Normal,12,12,12.0,2400,1200,3.0,26,1,1,0,0,1,0,0,0,0
20,RL,,9248,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,3.0,3.0,PConc,4.0,3.0,1.0,GLQ,560,Unf,0,598,1158,GasA,4.0,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,1992.0,2.0,2,400,3.0,3.0,2.0,120,26,0,0,0,0,0.0,None,None,0,7,2009,WD,Normal,17,17,17.0,2325,1167,3.0,146,1,1,0,0,1,0,0,0,0
120,RM,44.0,4224,Pave,None,3.0,Lvl,AllPub,Inside,2.0,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,ALQ,874,Unf,0,268,1142,GasA,3.0,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,3.0,6,7.0,1,1.0,Attchd,1976.0,3.0,2,528,3.0,3.0,2.0,536,90,0,0,0,0,0.0,MnPrv,None,0,8,2007,WD,Normal,31,31,31.0,2284,1142,2.5,626,1,1,0,1,1,0,0,0,0
80,RL,92.0,6930,Pave,None,2.0,Lvl,AllPub,Inside,2.0,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3.0,3.0,CBlock,3.0,3.0,3.0,BLQ,300,Rec,294,468,1062,GasA,5.0,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,4.0,6,5.0,0,0.0,BuiltIn,1958.0,1.0,1,288,3.0,3.0,2.0,168,0,294,0,0,0,0.0,None,None,0,7,2006,WD,Abnorml,48,48,48.0,2414,1352,1.5,462,1,1,0,0,1,0,0,0,0
60,RL,78.0,12011,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,956,Unf,0,130,1086,GasA,5.0,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,4.0,7,7.0,1,3.0,Attchd,1998.0,2.0,2,592,3.0,3.0,2.0,208,75,0,0,374,0,0.0,None,None,0,6,2006,WD,Normal,8,8,8.0,3010,1924,3.5,657,1,1,0,1,1,0,0,0,0
85,RL,,7540,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,GLQ,773,Unf,0,115,888,GasA,5.0,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,3.0,5,7.0,1,3.0,Attchd,1978.0,2.0,2,470,3.0,3.0,2.0,0,0,0,0,192,0,0.0,MnPrv,None,0,6,2007,WD,Normal,29,29,29.0,1800,912,2.0,192,1,1,0,1,1,0,0,0,0
50,RL,,9144,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,399,Unf,0,484,883,GasA,4.0,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,3.0,8,7.0,0,0.0,Detchd,1940.0,1.0,1,240,3.0,3.0,0.0,0,0,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,68,26,68.0,2388,1505,2.0,0,1,1,0,0,0,0,0,0,0
85,RL,64.0,7301,Pave,None,3.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,GasA,5.0,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,4.0,7,7.0,1,5.0,BuiltIn,2003.0,2.0,2,672,3.0,3.0,2.0,0,0,177,0,0,0,0.0,None,None,0,7,2009,ConLD,Normal,6,6,6.0,1922,1922,3.0,177,0,1,0,1,1,0,0,0,0
160,RM,21.0,1680,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,162,Unf,0,321,483,GasA,4.0,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,4.0,5,7.0,0,0.0,Detchd,1972.0,1.0,1,264,3.0,3.0,2.0,250,0,0,0,0,0,0.0,None,None,0,5,2009,WD,Normal,37,2,37.0,1470,987,1.5,250,1,1,0,0,1,0,0,0,0
60,RL,,18800,Pave,None,2.0,Lvl,AllPub,FR2,2.0,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3.0,3.0,PConc,4.0,3.0,2.0,GLQ,712,Unf,0,84,796,GasA,3.0,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,3.0,6,7.0,1,3.0,Attchd,1976.0,3.0,2,566,3.0,3.0,2.0,306,111,0,0,0,0,0.0,None,None,0,7,2006,WD,Normal,30,30,30.0,2370,1574,3.5,417,1,1,0,1,1,0,0,0,0
70,RM,59.0,10690,Pave,None,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,2.0,1.0,Rec,456,Unf,0,216,672,GasA,4.0,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,3.0,6,7.0,0,0.0,Detchd,1964.0,1.0,1,468,3.0,2.0,2.0,0,128,218,0,0,0,0.0,None,None,0,7,2009,WD,Normal,89,12,45.0,2016,1344,1.0,346,1,1,0,0,1,0,0,0,0
20,RL,,9500,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3.0,3.0,CBlock,4.0,3.0,1.0,BLQ,609,Unf,0,785,1394,GasA,4.0,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,3.0,6,7.0,2,4.0,Attchd,1963.0,2.0,2,514,3.0,3.0,2.0,0,76,0,0,185,0,0.0,None,None,0,7,2009,WD,Normal,46,46,46.0,2788,1394,2.5,261,1,1,0,1,1,0,0,0,0
80,RL,101.0,9150,Pave,None,2.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3.0,3.0,CBlock,4.0,3.0,4.0,GLQ,371,Unf,0,728,1099,GasA,4.0,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,3.0,6,7.0,1,4.0,Basment,1962.0,2.0,1,296,3.0,3.0,2.0,64,110,0,0,0,0,0.0,None,None,0,12,2008,WD,Normal,46,46,46.0,2530,1431,1.5,174,1,1,0,1,1,0,0,0,0
20,RL,78.0,7800,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3.0,3.0,PConc,3.0,3.0,1.0,LwQ,540,Unf,0,728,1268,GasA,4.0,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,3.0,7,7.0,1,4.0,Attchd,1954.0,3.0,1,244,3.0,3.0,2.0,0,98,0,0,0,0,0.0,None,None,0,3,2010,WD,Normal,56,56,56.0,2536,1268,1.0,98,1,1,0,1,1,0,0,0,0
20,RL,,9830,Pave,None,2.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,ALQ,72,Rec,258,733,1063,GasA,5.0,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,4.0,7,7.0,1,4.0,Detchd,1997.0,3.0,2,576,3.0,3.0,2.0,364,17,0,0,182,0,0.0,None,None,0,3,2010,WD,Normal,51,4,13.0,2350,1287,2.0,563,1,1,0,1,1,0,0,0,0
60,RL,,8121,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,953,953,GasA,5.0,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,2000.0,2.0,2,460,3.0,3.0,2.0,100,40,0,0,0,0,0.0,None,None,0,1,2006,WD,Normal,6,6,6.0,2617,1664,2.5,140,1,1,0,1,1,0,0,0,0
