ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_first,exterior_second,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remodel,mortgage_rate,days_on_market,distance_to_center,sale_year,sale_month,sale_quarter,sale_ym_index,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_fence,has_porch,is_new_house,qual_gr_liv_area,qual_total_sf,age_qual_interaction,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
80,RL,85.0,9350,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3.0,3.0,CBlock,4.0,3.0,4.0,2.0,270,5.0,580,452,1302,GasA,5.0,Y,SBrkr,1302,0,0,1302,0,1,2,0,3,1,4.0,7,6.0,0,0.0,Attchd,1964.0,2.0,1,309,3.0,3.0,2.0,333,0,0,0,0,0,0.0,MnPrv,NoFeature,0,10,2007,CWD,Normal,43,16,6.375,27,1.93,2007,10,4,22,43.0,2604,1302,2.5,333,1,1,0,0,1,1,0,7812,15624,258,0,0,0
20,RL,70.0,8400,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,3.0,922,1.0,0,392,1314,GasA,3.0,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,3.0,5,7.0,0,0.0,Attchd,1957.0,2.0,1,294,3.0,3.0,2.0,250,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2010,WD,Normal,53,53,4.7375,31,2.0,2010,6,2,54,53.0,2628,1314,2.0,250,1,1,0,0,0,1,0,6570,13140,265,0,0,0
60,RL,66.0,8738,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,975,975,GasA,5.0,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,4.0,8,7.0,1,3.0,BuiltIn,1999.0,3.0,2,429,3.0,3.0,2.0,192,0,0,0,0,0,0.0,NoFeature,NoFeature,0,2,2006,WD,Normal,7,7,6.2525,59,3.7,2006,2,1,2,7.0,3266,2291,2.5,192,1,1,0,1,0,1,0,16037,22862,49,0,0,0
60,FV,64.0,8791,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,3.0,503,1.0,0,361,864,GasA,5.0,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,2003.0,2.0,2,673,3.0,3.0,2.0,216,56,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2008,WD,Normal,5,5,6.036,36,3.58,2008,5,2,29,5.0,2592,1728,2.5,272,1,1,0,0,0,1,0,10368,15552,30,0,0,0
20,RL,68.0,8814,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,1334,1.0,0,270,1604,GasA,5.0,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,4.0,8,7.0,1,4.0,Attchd,2006.0,2.0,2,660,3.0,3.0,2.0,123,110,0,0,0,0,0.0,NoFeature,NoFeature,0,3,2009,WD,Abnorml,3,3,5.0025,29,2.19,2009,3,1,39,3.0,3208,1604,3.5,233,1,1,0,1,0,1,0,11228,22456,21,0,0,0
60,RL,80.0,12435,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,361,1.0,0,602,963,GasA,5.0,Y,SBrkr,963,829,0,1792,0,0,2,1,3,1,4.0,7,7.0,1,3.0,Attchd,2001.0,2.0,2,564,3.0,3.0,2.0,0,96,0,245,0,0,0.0,NoFeature,NoFeature,0,5,2008,WD,Normal,7,7,6.036,33,2.39,2008,5,2,29,7.0,2755,1792,2.5,341,1,1,0,1,0,1,0,12544,19285,49,0,0,0
20,RM,70.0,12702,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,NoFeature,0.0,3.0,3.0,PConc,0.0,0.0,0.0,0.0,0,0.0,0,0,0,GasA,4.0,Y,FuseA,882,0,0,882,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1956.0,1.0,1,308,3.0,3.0,2.0,0,45,0,0,0,0,0.0,NoFeature,NoFeature,0,12,2008,WD,Normal,52,52,5.286,39,0.58,2008,12,4,36,52.0,882,882,1.0,45,0,1,0,0,0,1,0,4410,4410,260,0,0,0
80,RL,120.0,19296,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,3.0,3.0,CBlock,3.0,3.0,4.0,3.0,672,5.0,690,0,1362,GasA,3.0,Y,SBrkr,1382,0,0,1382,1,0,1,0,3,1,3.0,6,7.0,1,3.0,Attchd,1991.0,1.0,2,884,3.0,3.0,2.0,0,0,252,0,0,0,0.0,GdWo,NoFeature,0,5,2009,WD,Normal,47,47,4.8575,35,2.23,2009,5,2,41,18.0,2744,1382,2.0,252,1,1,0,1,1,1,0,8292,16464,282,0,0,0
60,RL,69.0,9588,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4.0,3.0,PConc,5.0,3.0,1.0,1.0,0,1.0,0,1482,1482,GasA,5.0,Y,SBrkr,1482,1092,0,2574,0,0,2,1,3,1,5.0,10,7.0,1,4.0,BuiltIn,2007.0,3.0,3,868,3.0,3.0,2.0,0,148,0,0,0,0,0.0,NoFeature,NoFeature,0,11,2007,New,Partial,0,0,6.208,91,2.23,2007,11,4,23,0.0,4056,2574,2.5,148,1,1,0,1,0,1,1,20592,32448,0,0,0,0
80,RL,88.0,8471,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,3.0,3.0,CBlock,4.0,4.0,3.0,5.0,506,1.0,0,0,506,GasA,3.0,Y,SBrkr,1212,0,0,1212,1,0,1,0,3,1,3.0,6,7.0,1,3.0,Attchd,1978.0,1.0,2,492,3.0,3.0,2.0,292,12,0,0,0,0,0.0,GdWo,NoFeature,0,7,2006,WD,Normal,29,11,6.7625,31,2.45,2006,7,3,7,28.0,1718,1212,2.0,304,1,1,0,1,1,1,0,7272,10308,174,0,0,0
50,RM,50.0,5500,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,2.0,234,5.0,692,0,926,GasA,3.0,Y,SBrkr,926,0,390,1316,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Detchd,1974.0,1.0,2,484,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,81,9,5.098000000000001,26,0.49,2010,4,2,52,36.0,1852,926,2.0,0,1,1,0,0,0,0,0,6580,9260,405,0,0,0
30,RM,30.0,5232,Pave,Grvl,0.0,Bnk,AllPub,Inside,2.0,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,BrkTil,2.0,3.0,1.0,1.0,0,1.0,0,680,680,GasA,4.0,N,FuseP,764,0,0,764,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1965.0,1.0,2,504,3.0,3.0,0.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2008,WD,Normal,83,4,6.32,53,1.5,2008,6,2,30,43.0,1444,764,1.0,0,1,1,0,0,0,0,0,3820,7220,415,0,0,0
20,RL,78.0,12090,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3.0,4.0,CBlock,4.0,3.0,1.0,6.0,588,2.0,228,606,1422,GasA,3.0,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,4.0,7,7.0,1,3.0,Attchd,1981.0,3.0,2,576,3.0,3.0,2.0,276,0,0,0,0,0,0.0,GdPrv,NoFeature,0,6,2008,WD,Normal,27,27,6.32,30,3.4,2008,6,2,30,27.0,2844,1422,2.0,276,1,1,0,1,1,1,0,8532,17064,162,0,0,0
60,RL,70.0,11207,Pave,NoFeature,2.0,HLS,AllPub,FR2,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,3.0,6.0,714,1.0,0,88,802,GasA,4.0,Y,SBrkr,802,709,0,1511,1,0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,1997.0,3.0,2,413,3.0,3.0,2.0,95,75,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2006,WD,Normal,9,9,6.682,31,3.43,2006,6,2,6,9.0,2313,1511,3.5,170,1,1,0,1,0,1,0,9066,13878,54,0,0,0
75,RL,60.0,8400,Pave,NoFeature,3.0,Bnk,AllPub,Inside,1.0,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,2.0,378,1.0,0,342,720,GasA,5.0,Y,SBrkr,1052,720,420,2192,0,0,2,1,4,1,4.0,8,7.0,1,4.0,Detchd,1939.0,1.0,1,240,3.0,3.0,2.0,262,24,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2008,WD,Normal,69,11,6.425999999999999,49,0.94,2008,7,3,31,69.0,2492,1772,2.5,286,1,1,0,1,0,1,0,10960,12460,345,0,0,0
30,RM,71.0,6900,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,403,3.0,125,212,740,GasA,5.0,Y,SBrkr,778,0,0,778,0,0,1,0,2,1,3.0,4,7.0,1,4.0,Detchd,1966.0,3.0,1,924,5.0,5.0,2.0,0,25,0,0,0,0,0.0,NoFeature,NoFeature,0,2,2008,WD,Normal,68,53,5.9175,42,1.21,2008,2,1,26,42.0,1518,778,1.0,25,1,1,0,1,0,1,0,3890,7590,340,0,0,0
20,RL,65.0,7917,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3.0,4.0,CBlock,3.0,4.0,1.0,4.0,751,1.0,0,392,1143,GasA,3.0,Y,SBrkr,1113,0,0,1113,1,0,1,1,3,1,3.0,6,7.0,1,2.0,Attchd,1987.0,2.0,1,504,3.0,4.0,2.0,370,30,0,0,0,0,0.0,GdPrv,NoFeature,0,5,2007,WD,Normal,31,31,6.2620000000000005,39,2.64,2007,5,2,17,20.0,2256,1113,2.5,400,1,1,0,1,1,1,0,6678,13536,186,0,0,0
60,FV,84.0,10728,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,2.0,1.0,0,1.0,0,1095,1095,GasA,4.0,Y,SBrkr,1095,844,0,1939,0,0,2,1,3,1,4.0,8,7.0,1,4.0,Attchd,2006.0,2.0,3,1053,3.0,3.0,2.0,192,51,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2006,New,Partial,0,0,6.523999999999999,48,3.66,2006,8,3,8,0.0,3034,1939,2.5,243,1,1,0,1,0,1,1,15512,24272,0,0,0,0
20,RL,73.0,39104,Pave,NoFeature,2.0,Low,AllPub,CulDSac,0.0,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,NoFeature,0.0,3.0,3.0,CBlock,4.0,3.0,4.0,2.0,226,6.0,1063,96,1385,GasA,5.0,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,3.0,5,4.0,2,3.0,Attchd,1954.0,1.0,2,439,3.0,3.0,2.0,81,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2008,WD,Normal,54,3,5.9175,41,2.98,2008,4,2,28,54.0,2748,1363,2.0,81,1,1,0,1,0,1,0,9541,19236,378,0,0,0
60,RL,92.0,11764,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,524,1.0,0,628,1152,GasA,5.0,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,4.0,9,7.0,1,4.0,Attchd,1999.0,3.0,3,671,3.0,3.0,2.0,132,57,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,11,3,5.098000000000001,67,4.58,2010,4,2,52,11.0,3422,2270,2.5,189,1,1,0,1,0,1,0,18160,27376,88,0,0,0
20,RL,80.0,9600,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,620,2.0,620,0,1240,GasA,4.0,Y,SBrkr,1632,0,0,1632,1,0,2,0,3,1,3.0,6,6.0,1,4.0,Attchd,1958.0,2.0,1,338,3.0,3.0,2.0,289,0,0,0,0,0,0.0,MnPrv,NoFeature,0,4,2009,WD,Normal,51,21,4.8100000000000005,33,2.53,2009,4,2,40,51.0,2872,1632,3.0,289,1,1,0,1,1,1,0,9792,17232,306,0,0,0
20,RL,76.0,8314,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,4.0,5.0,546,1.0,0,270,816,GasA,3.0,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Attchd,1982.0,1.0,1,264,3.0,3.0,2.0,168,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,WD,Normal,25,25,6.657500000000001,51,2.59,2007,6,2,18,25.0,1632,816,1.0,168,1,1,0,0,0,1,0,4080,8160,125,0,0,0
50,RL,55.0,7264,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,4.0,4.0,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,952,952,GasW,4.0,N,SBrkr,952,596,0,1548,0,0,2,1,3,1,5.0,5,7.0,0,0.0,Detchd,1978.0,1.0,2,672,3.0,3.0,2.0,74,0,0,0,144,0,0.0,NoFeature,NoFeature,0,10,2009,WD,Normal,84,2,4.952,40,1.12,2009,10,4,46,31.0,2500,1548,2.5,218,1,1,0,0,0,1,0,10836,17500,588,0,0,0
20,RL,129.0,9196,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,5.0,3.0,1.0,1.0,0,1.0,0,1560,1560,GasA,5.0,Y,SBrkr,1560,0,0,1560,0,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2003.0,3.0,2,573,3.0,3.0,2.0,100,150,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,7,7,5.098000000000001,45,2.88,2010,4,2,52,7.0,3120,1560,2.0,250,1,1,0,0,0,1,0,10920,21840,49,0,0,0
20,RL,140.0,19138,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,2.0,120,1.0,0,744,864,GasA,5.0,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1951.0,1.0,2,400,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2010,WD,Normal,59,59,4.7375,42,3.74,2010,6,2,54,59.0,1728,864,1.0,0,1,1,0,0,0,0,0,3456,6912,236,0,0,0
20,RL,107.0,14450,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5.0,3.0,PConc,5.0,3.0,4.0,1.0,0,1.0,0,2121,2121,GasA,5.0,Y,SBrkr,2121,0,0,2121,0,0,2,1,3,1,5.0,8,7.0,1,5.0,Attchd,2007.0,3.0,3,732,3.0,3.0,2.0,124,98,0,0,142,0,0.0,NoFeature,NoFeature,0,5,2007,New,Partial,1,0,6.2620000000000005,63,5.01,2007,5,2,17,0.0,4242,2121,2.5,364,1,1,0,1,0,1,1,19089,38178,9,0,0,0
60,RL,83.0,10005,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,3.0,3.0,CBlock,4.0,3.0,1.0,4.0,392,1.0,0,768,1160,GasA,5.0,Y,SBrkr,1156,866,0,2022,0,0,2,1,4,1,3.0,8,7.0,1,3.0,Attchd,1977.0,3.0,2,505,3.0,3.0,2.0,288,117,0,0,0,0,0.0,NoFeature,NoFeature,0,3,2008,WD,Normal,31,31,5.97,39,2.58,2008,3,1,27,31.0,3182,2022,2.5,405,1,1,0,1,0,1,0,14154,22274,217,0,0,0
60,RL,82.0,11287,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,4.0,3.0,CBlock,4.0,3.0,3.0,6.0,421,1.0,0,386,807,GasA,4.0,Y,SBrkr,1175,807,0,1982,0,0,2,1,3,1,4.0,7,7.0,1,3.0,Attchd,1989.0,3.0,2,575,3.0,3.0,2.0,0,84,0,196,0,0,0.0,NoFeature,NoFeature,0,1,2007,WD,Normal,18,18,6.2175,39,2.71,2007,1,1,13,18.0,2789,1982,2.5,280,1,1,0,1,0,1,0,13874,19523,126,0,0,0
20,FV,60.0,7200,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,905,1.0,0,357,1262,GasA,4.0,Y,SBrkr,1262,0,0,1262,0,0,2,0,2,1,4.0,5,7.0,0,0.0,Attchd,2006.0,3.0,2,572,3.0,3.0,2.0,0,120,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2006,New,Partial,0,0,6.5975,34,3.98,2006,5,2,5,0.0,2524,1262,2.0,120,1,1,0,0,0,1,1,7572,15144,0,0,0,0
120,RL,34.0,5063,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,904,1.0,0,410,1314,GasA,5.0,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4.0,6,7.0,1,4.0,Attchd,2008.0,2.0,2,626,3.0,3.0,2.0,172,62,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2009,ConLw,Normal,2,1,4.8100000000000005,37,4.37,2009,4,2,40,1.0,2628,1314,3.0,234,1,1,0,1,0,1,0,9198,18396,14,0,0,0
20,RL,74.0,9612,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1468,1468,GasA,5.0,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,4.0,6,7.0,1,4.0,Attchd,2008.0,3.0,3,898,3.0,3.0,2.0,210,150,0,0,0,0,0.0,NoFeature,NoFeature,0,12,2009,New,Partial,1,0,4.93,53,3.91,2009,12,4,48,1.0,2936,1468,2.0,360,1,1,0,1,0,1,1,11744,23488,8,0,0,0
120,RL,50.0,8012,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,430,1.0,0,1145,1575,GasA,4.0,Y,SBrkr,1575,0,0,1575,1,0,2,0,2,1,4.0,5,7.0,0,0.0,Attchd,1992.0,2.0,2,529,3.0,3.0,2.0,0,0,52,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,15,15,6.695,25,3.13,2007,7,3,19,15.0,3150,1575,3.0,52,1,1,0,0,0,1,0,9450,18900,90,0,0,0
160,FV,35.0,4251,Pave,Pave,2.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,625,625,GasA,5.0,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4.0,5,7.0,0,0.0,Detchd,2006.0,2.0,2,528,3.0,3.0,2.0,0,54,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,New,Partial,1,0,6.657500000000001,34,3.2,2007,6,2,18,1.0,1875,1250,2.5,54,1,1,0,0,0,1,1,8750,13125,7,0,0,0
50,RL,77.0,9786,Pave,NoFeature,2.0,Bnk,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,600,1.0,0,312,912,GasA,3.0,Y,SBrkr,1085,649,0,1734,0,0,1,1,3,1,4.0,7,7.0,1,4.0,Attchd,1962.0,2.0,2,440,3.0,3.0,2.0,0,0,0,0,128,0,0.0,GdPrv,NoFeature,0,6,2006,WD,Normal,44,25,6.682,40,2.11,2006,6,2,6,44.0,2646,1734,1.5,128,1,1,0,1,1,1,0,10404,15876,264,0,0,0
20,RL,73.0,8125,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,614,1.0,0,244,858,GasA,3.0,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,3.0,5,7.0,0,0.0,NoFeature,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2006,WD,Normal,35,35,6.682,49,2.34,2006,6,2,6,2006.0,1716,858,1.0,0,1,0,0,0,0,0,0,3432,6864,140,0,0,0
20,RL,72.0,9819,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3.0,4.0,CBlock,3.0,3.0,1.0,4.0,450,1.0,0,432,882,GasA,3.0,Y,SBrkr,900,0,0,900,0,0,1,0,3,1,3.0,5,7.0,0,0.0,Detchd,1970.0,1.0,1,280,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,NoFeature,0,2,2010,WD,Normal,43,43,4.99,35,2.64,2010,2,1,50,40.0,1782,900,1.0,0,1,1,0,0,1,0,0,4500,8910,215,0,0,0
70,RL,60.0,8730,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,698,698,GasA,5.0,Y,FuseA,698,698,0,1396,0,0,1,0,3,1,3.0,7,7.0,0,0.0,Detchd,2003.0,1.0,1,384,3.0,3.0,2.0,0,0,0,0,259,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,92,4,6.695,25,1.03,2007,7,3,19,4.0,2094,1396,1.0,259,1,1,0,0,0,1,0,8376,12564,552,0,0,0
60,RL,120.0,15611,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1079,1079,GasA,5.0,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,4.0,8,7.0,1,4.0,Attchd,2006.0,2.0,2,685,4.0,3.0,2.0,0,51,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2006,New,Partial,0,0,6.7625,42,1.69,2006,7,3,7,0.0,2998,1919,2.5,51,1,1,0,1,0,1,1,15352,23984,0,0,0,0
